response,QualtricsID,overall_pleasantness,trial_id,invalid_trial
R_6qiVb9WslcV95D3,Q257_1,-31.0,4_31_O,
R_3CkdS2pAdeypu10,Q257_1,-44.0,4_31_O,
R_7rHfkVNs7QHbLag,Q257_1,22.0,4_31_O,
R_1CCTScrn2uMkLvQ,Q257_1,20.0,4_31_O,
R_3lzeKfKWfV13bsI,Q257_1,-9.0,4_31_O,
R_7q3oA2eiv1mVVXV,Q257_1,2.0,4_31_O,
R_3VvBfjYi2GDlIIN,Q257_1,12.0,4_31_O,
R_3ZUuSnuIJLb5zgZ,Q257_1,12.0,4_31_O,
R_72zc1kJ2g5kjTOH,Q257_1,-59.0,4_31_O,
R_73llbEZEiEOM6dM,Q257_1,7.0,4_31_O,
R_5xIPzVntMqAeUQ9,Q257_1,12.0,4_31_O,
R_5GePeLf7FEDRdre,Q257_1,-6.0,4_31_O,
R_6lIRnXl5iQUgYpj,Q257_1,-10.0,4_31_O,
R_3jpqjgXjaRUGHCx,Q257_1,47.0,4_31_O,
R_5By4YMKhNg17YVn,Q257_1,-78.0,4_31_O,
R_5ib6q2Swb0efZFF,Q257_1,-19.0,4_31_O,
R_1NERt9E2i9XZDVC,Q257_1,42.0,4_31_O,
R_1rrqhIVOa2CidYB,Q257_1,65.0,4_31_O,
R_17sqFUGKskSfCfu,Q257_1,38.0,4_31_O,
R_1JOYHQs6EmxyUbv,Q257_1,-69.0,4_31_O,
R_5COrRguDcQhsanw,Q257_1,92.0,4_31_O,
R_5nyjrWnBQAAly1P,Q257_1,14.0,4_31_O,
R_3N2GrWz9K9xZojW,Q257_1,-7.0,4_31_O,
R_5dW9uuSSmK2iAff,Q257_1,1.0,4_31_O,
R_1cTk4JpFTveIkoz,Q257_1,-20.0,4_31_O,
R_6UW0Lrs0Xg0m5PN,Q257_1,45.0,4_31_O,
R_3egcrtAzyscZ7O6,Q257_1,17.0,4_31_O,
R_3uGD1JnZB7R76et,Q257_1,-45.0,4_31_O,
R_1lLczv84whbk80U,Q257_1,2.0,4_31_O,
R_1Id5qj62HUwiyBm,Q257_1,2.0,4_31_O,
R_1dsJS0UUWqDvId3,Q257_1,-18.0,4_31_O,
R_5hQ2E2VT84LrZSf,Q257_1,16.0,4_31_O,
R_39bn3d5gFOxzYMr,Q257_1,-100.0,4_31_O,
R_3qoYnwai4eDTGkp,Q257_1,50.0,4_31_O,
R_5QFSUrEAbuWXQZ3,Q257_1,24.0,4_31_O,
R_342jRMCUa8BrKAF,Q257_1,43.0,4_31_O,
R_3EgstgVxibvqfeh,Q257_1,5.0,4_31_O,
R_6gz8jeGkaIWjWUh,Q257_1,-81.0,4_31_O,
R_7Fg1XuwBBdNO5lH,Q269_1,-8.0,4_35_S,
R_6efcBElj6FCvBmV,Q269_1,64.0,4_35_S,
R_75rcpr2IJ8FQlt7,Q269_1,46.0,4_35_S,
R_6ONTIhMg73HcsJO,Q269_1,61.0,4_35_S,
R_7PLFHJcP1sCHknL,Q269_1,19.0,4_35_S,
R_5QgKsFptfykYF2a,Q269_1,52.0,4_35_S,
R_3rBtmvEFGlA2euY,Q269_1,62.0,4_35_S,
R_7YYzxAhoTh0JzDz,Q269_1,23.0,4_35_S,
R_5el6gvrcCYCt9gm,Q269_1,43.0,4_35_S,
R_6CPHrtuj7SP8UUC,Q269_1,21.0,4_35_S,
R_5BQMO4HCVitDKDr,Q269_1,51.0,4_35_S,
R_7D5CyBlRpKaBWlr,Q269_1,-50.0,4_35_S,
R_3FSbLaIbYu79r78,Q269_1,-7.0,4_35_S,
R_3TiyiRowq9eTX8J,Q269_1,47.0,4_35_S,
R_6anxUAYCOl9WRmc,Q269_1,57.0,4_35_S,
R_5e50bw1UZocht0y,Q269_1,100.0,4_35_S,
R_5HSUjAwXWAqyfxD,Q269_1,46.0,4_35_S,
R_3mqn53rHOjfcngB,Q269_1,-30.0,4_35_S,
R_1FQflkMldupaWLW,Q269_1,27.0,4_35_S,
R_6ZNxkJ8czyVt7E1,Q269_1,29.0,4_35_S,
R_322x31PwAj0M5GN,Q269_1,39.0,4_35_S,
R_7wp3WmD3UFSKp9M,Q269_1,-19.0,4_35_S,
R_62Rs0EUUEsYnwXI,Q269_1,-17.0,4_35_S,
R_1TxCWzBLCRYWFYl,Q269_1,-8.0,4_35_S,
R_7TuVgZfkHx9dFMD,Q269_1,77.0,4_35_S,
R_3np9puN9JlT7IH3,Q269_1,13.0,4_35_S,
R_36lHnpb15HnFYdh,Q269_1,5.0,4_35_S,
R_3GO2G8l7RjVyHoR,Q269_1,21.0,4_35_S,
R_3nj2UiAJ34Y31tv,Q269_1,14.0,4_35_S,
R_1cnhbMhuECa9fX5,Q269_1,52.0,4_35_S,
R_7Lu4QIq3X8HK6A4,Q269_1,52.0,4_35_S,
R_7UgTFkj1C6rNo5k,Q269_1,34.0,4_35_S,
R_7qW0qJgzLWxGmIp,Q269_1,17.0,4_35_S,
R_54vZUwQFpC5yYnU,Q269_1,18.0,4_35_S,
R_11hm6t4X5BgCJer,Q269_1,69.0,4_35_S,
R_3SlsEB84RFtsYaB,Q269_1,14.0,4_35_S,
R_7TYziOVIPnw7Tt7,Q269_1,18.0,4_35_S,
R_3QgBlGFmAXQOOYo,Q269_1,97.0,4_35_S,
R_5exvTvnYGQxYHmk,Q269_1,-7.0,4_35_S,
R_6qiVb9WslcV95D3,Q269_1,96.0,4_35_S,
R_3CkdS2pAdeypu10,Q269_1,55.0,4_35_S,
R_7rHfkVNs7QHbLag,Q269_1,51.0,4_35_S,
R_1CCTScrn2uMkLvQ,Q269_1,-90.0,4_35_S,
R_3lzeKfKWfV13bsI,Q269_1,3.0,4_35_S,
R_7q3oA2eiv1mVVXV,Q269_1,5.0,4_35_S,
R_3VvBfjYi2GDlIIN,Q269_1,10.0,4_35_S,
R_6QopCGKzit4HLkS,Q269_1,0.0,4_35_S,
R_3ZUuSnuIJLb5zgZ,Q269_1,76.0,4_35_S,
R_72zc1kJ2g5kjTOH,Q269_1,18.0,4_35_S,
R_5xIPzVntMqAeUQ9,Q269_1,18.0,4_35_S,
R_5GePeLf7FEDRdre,Q269_1,99.0,4_35_S,
R_6lIRnXl5iQUgYpj,Q269_1,8.0,4_35_S,
R_3jpqjgXjaRUGHCx,Q269_1,61.0,4_35_S,
R_5By4YMKhNg17YVn,Q269_1,22.0,4_35_S,
R_5ib6q2Swb0efZFF,Q269_1,77.0,4_35_S,
R_5RjPUCAz9Tjz4Co,Q269_1,60.0,4_35_S,
R_1NERt9E2i9XZDVC,Q269_1,-19.0,4_35_S,
R_1rrqhIVOa2CidYB,Q269_1,12.0,4_35_S,
R_17sqFUGKskSfCfu,Q269_1,7.0,4_35_S,
R_1JOYHQs6EmxyUbv,Q269_1,90.0,4_35_S,
R_5COrRguDcQhsanw,Q269_1,71.0,4_35_S,
R_5nyjrWnBQAAly1P,Q269_1,-3.0,4_35_S,
R_3N2GrWz9K9xZojW,Q269_1,-13.0,4_35_S,
R_5dW9uuSSmK2iAff,Q269_1,-43.0,4_35_S,
R_3uFR5h8zXLFLHLb,Q269_1,13.0,4_35_S,
R_1cTk4JpFTveIkoz,Q269_1,-27.0,4_35_S,
R_6UW0Lrs0Xg0m5PN,Q269_1,77.0,4_35_S,
R_3egcrtAzyscZ7O6,Q269_1,12.0,4_35_S,
R_3tFLQZzQgMqNqW5,Q269_1,-6.0,4_35_S,
R_3uGD1JnZB7R76et,Q269_1,6.0,4_35_S,
R_5EuWWZqyvedjNXe,Q269_1,18.0,4_35_S,
R_1lLczv84whbk80U,Q269_1,20.0,4_35_S,
R_1Id5qj62HUwiyBm,Q269_1,40.0,4_35_S,
R_1zfiymtsGq0Wgsp,Q269_1,-8.0,4_35_S,
R_1dsJS0UUWqDvId3,Q269_1,34.0,4_35_S,
R_5hQ2E2VT84LrZSf,Q269_1,-22.0,4_35_S,
R_3qoYnwai4eDTGkp,Q269_1,19.0,4_35_S,
R_5QFSUrEAbuWXQZ3,Q269_1,9.0,4_35_S,
R_342jRMCUa8BrKAF,Q269_1,73.0,4_35_S,
R_3EgstgVxibvqfeh,Q269_1,10.0,4_35_S,
R_7Fg1XuwBBdNO5lH,Q241_1,-9.0,4_49_O,
R_6efcBElj6FCvBmV,Q241_1,35.0,4_49_O,
R_75rcpr2IJ8FQlt7,Q241_1,10.0,4_49_O,
R_6ONTIhMg73HcsJO,Q241_1,22.0,4_49_O,
R_7PLFHJcP1sCHknL,Q241_1,1.0,4_49_O,
R_5QgKsFptfykYF2a,Q241_1,37.0,4_49_O,
R_3rBtmvEFGlA2euY,Q241_1,59.0,4_49_O,
R_7YYzxAhoTh0JzDz,Q241_1,12.0,4_49_O,
R_5el6gvrcCYCt9gm,Q241_1,-9.0,4_49_O,
R_6CPHrtuj7SP8UUC,Q241_1,-12.0,4_49_O,
R_5BQMO4HCVitDKDr,Q241_1,31.0,4_49_O,
R_7D5CyBlRpKaBWlr,Q241_1,-16.0,4_49_O,
R_3FSbLaIbYu79r78,Q241_1,6.0,4_49_O,
R_3TiyiRowq9eTX8J,Q241_1,11.0,4_49_O,
R_6anxUAYCOl9WRmc,Q241_1,41.0,4_49_O,
R_5e50bw1UZocht0y,Q241_1,-60.0,4_49_O,
R_3G3Y6hfZSzdgBIk,Q241_1,11.0,4_49_O,
R_5HSUjAwXWAqyfxD,Q241_1,-22.0,4_49_O,
R_1FQflkMldupaWLW,Q241_1,77.0,4_49_O,
R_6ZNxkJ8czyVt7E1,Q241_1,-26.0,4_49_O,
R_322x31PwAj0M5GN,Q241_1,-53.0,4_49_O,
R_7wp3WmD3UFSKp9M,Q241_1,-100.0,4_49_O,
R_62Rs0EUUEsYnwXI,Q241_1,-36.0,4_49_O,
R_1TxCWzBLCRYWFYl,Q241_1,40.0,4_49_O,
R_7TuVgZfkHx9dFMD,Q241_1,-50.0,4_49_O,
R_3np9puN9JlT7IH3,Q241_1,44.0,4_49_O,
R_36lHnpb15HnFYdh,Q241_1,18.0,4_49_O,
R_3GO2G8l7RjVyHoR,Q241_1,16.0,4_49_O,
R_3nj2UiAJ34Y31tv,Q241_1,-60.0,4_49_O,
R_71gVwQQYAqAD4GH,Q241_1,-30.0,4_49_O,
R_7ajSdUpZgksrXjz,Q241_1,-52.0,4_49_O,
R_1cnhbMhuECa9fX5,Q241_1,-1.0,4_49_O,
R_7UgTFkj1C6rNo5k,Q241_1,19.0,4_49_O,
R_54vZUwQFpC5yYnU,Q241_1,20.0,4_49_O,
R_5sShiW4FtJ2iJft,Q241_1,-100.0,4_49_O,
R_6pU0piaLpro8dYR,Q241_1,5.0,4_49_O,
R_11hm6t4X5BgCJer,Q241_1,-17.0,4_49_O,
R_3SlsEB84RFtsYaB,Q241_1,-19.0,4_49_O,
R_7TYziOVIPnw7Tt7,Q241_1,-18.0,4_49_O,
R_3QgBlGFmAXQOOYo,Q241_1,38.0,4_49_O,
R_5exvTvnYGQxYHmk,Q241_1,9.0,4_49_O,
R_3CkdS2pAdeypu10,Q241_1,-63.0,4_49_O,
R_7rHfkVNs7QHbLag,Q241_1,36.0,4_49_O,
R_1CCTScrn2uMkLvQ,Q241_1,22.0,4_49_O,
R_3lzeKfKWfV13bsI,Q241_1,-4.0,4_49_O,
R_7q3oA2eiv1mVVXV,Q241_1,-25.0,4_49_O,
R_3VvBfjYi2GDlIIN,Q241_1,14.0,4_49_O,
R_3ZUuSnuIJLb5zgZ,Q241_1,-32.0,4_49_O,
R_72zc1kJ2g5kjTOH,Q241_1,-22.0,4_49_O,
R_5xIPzVntMqAeUQ9,Q241_1,10.0,4_49_O,
R_5GePeLf7FEDRdre,Q241_1,-77.0,4_49_O,
R_6lIRnXl5iQUgYpj,Q241_1,-9.0,4_49_O,
R_3jpqjgXjaRUGHCx,Q241_1,19.0,4_49_O,
R_5By4YMKhNg17YVn,Q241_1,-73.0,4_49_O,
R_5ib6q2Swb0efZFF,Q241_1,-39.0,4_49_O,
R_1rrqhIVOa2CidYB,Q241_1,25.0,4_49_O,
R_17sqFUGKskSfCfu,Q241_1,8.0,4_49_O,
R_1JOYHQs6EmxyUbv,Q241_1,-65.0,4_49_O,
R_5COrRguDcQhsanw,Q241_1,93.0,4_49_O,
R_5nyjrWnBQAAly1P,Q241_1,-25.0,4_49_O,
R_5dW9uuSSmK2iAff,Q241_1,-18.0,4_49_O,
R_3uFR5h8zXLFLHLb,Q241_1,6.0,4_49_O,
R_1cTk4JpFTveIkoz,Q241_1,38.0,4_49_O,
R_6UW0Lrs0Xg0m5PN,Q241_1,19.0,4_49_O,
R_3egcrtAzyscZ7O6,Q241_1,17.0,4_49_O,
R_3tFLQZzQgMqNqW5,Q241_1,-49.0,4_49_O,
R_3uGD1JnZB7R76et,Q241_1,-10.0,4_49_O,
R_5EuWWZqyvedjNXe,Q241_1,25.0,4_49_O,
R_1lLczv84whbk80U,Q241_1,33.0,4_49_O,
R_1Id5qj62HUwiyBm,Q241_1,9.0,4_49_O,
R_1dsJS0UUWqDvId3,Q241_1,39.0,4_49_O,
R_5hQ2E2VT84LrZSf,Q241_1,-13.0,4_49_O,
R_39bn3d5gFOxzYMr,Q241_1,38.0,4_49_O,
R_5QFSUrEAbuWXQZ3,Q241_1,25.0,4_49_O,
R_342jRMCUa8BrKAF,Q241_1,47.0,4_49_O,
R_3EgstgVxibvqfeh,Q241_1,-45.0,4_49_O,
R_7Fg1XuwBBdNO5lH,Q273_1,-55.0,re1_25_O,
R_6efcBElj6FCvBmV,Q273_1,37.0,re1_25_O,
R_75rcpr2IJ8FQlt7,Q273_1,3.0,re1_25_O,
R_6ONTIhMg73HcsJO,Q273_1,47.0,re1_25_O,
R_7PLFHJcP1sCHknL,Q273_1,12.0,re1_25_O,
R_5QgKsFptfykYF2a,Q273_1,46.0,re1_25_O,
R_3rBtmvEFGlA2euY,Q273_1,9.0,re1_25_O,
R_7YYzxAhoTh0JzDz,Q273_1,24.0,re1_25_O,
R_5el6gvrcCYCt9gm,Q273_1,-10.0,re1_25_O,
R_1cS00YwPv0qYkwf,Q273_1,5.0,re1_25_O,
R_6CPHrtuj7SP8UUC,Q273_1,20.0,re1_25_O,
R_5BQMO4HCVitDKDr,Q273_1,14.0,re1_25_O,
R_7D5CyBlRpKaBWlr,Q273_1,28.0,re1_25_O,
R_3FSbLaIbYu79r78,Q273_1,-3.0,re1_25_O,
R_3TiyiRowq9eTX8J,Q273_1,28.0,re1_25_O,
R_3G3Y6hfZSzdgBIk,Q273_1,-64.0,re1_25_O,
R_5HSUjAwXWAqyfxD,Q273_1,43.0,re1_25_O,
R_3mqn53rHOjfcngB,Q273_1,-29.0,re1_25_O,
R_1FQflkMldupaWLW,Q273_1,-24.0,re1_25_O,
R_6ZNxkJ8czyVt7E1,Q273_1,65.0,re1_25_O,
R_322x31PwAj0M5GN,Q273_1,13.0,re1_25_O,
R_7wp3WmD3UFSKp9M,Q273_1,0.0,re1_25_O,
R_62Rs0EUUEsYnwXI,Q273_1,15.0,re1_25_O,
R_1TxCWzBLCRYWFYl,Q273_1,-48.0,re1_25_O,
R_7TuVgZfkHx9dFMD,Q273_1,54.0,re1_25_O,
R_3np9puN9JlT7IH3,Q273_1,-14.0,re1_25_O,
R_36lHnpb15HnFYdh,Q273_1,53.0,re1_25_O,
R_3GO2G8l7RjVyHoR,Q273_1,33.0,re1_25_O,
R_7ajSdUpZgksrXjz,Q273_1,26.0,re1_25_O,
R_1cnhbMhuECa9fX5,Q273_1,14.0,re1_25_O,
R_57mv6qMHJatnktk,Q273_1,19.0,re1_25_O,
R_7UgTFkj1C6rNo5k,Q273_1,66.0,re1_25_O,
R_7qW0qJgzLWxGmIp,Q273_1,52.0,re1_25_O,
R_54vZUwQFpC5yYnU,Q273_1,53.0,re1_25_O,
R_5sShiW4FtJ2iJft,Q273_1,-10.0,re1_25_O,
R_6pU0piaLpro8dYR,Q273_1,11.0,re1_25_O,
R_11hm6t4X5BgCJer,Q273_1,51.0,re1_25_O,
R_3SlsEB84RFtsYaB,Q273_1,-21.0,re1_25_O,
R_7TYziOVIPnw7Tt7,Q273_1,-11.0,re1_25_O,
R_3QgBlGFmAXQOOYo,Q273_1,32.0,re1_25_O,
R_5exvTvnYGQxYHmk,Q273_1,-24.0,re1_25_O,
R_6qiVb9WslcV95D3,Q273_1,55.0,re1_25_O,
R_3CkdS2pAdeypu10,Q273_1,21.0,re1_25_O,
R_7rHfkVNs7QHbLag,Q273_1,18.0,re1_25_O,
R_1CCTScrn2uMkLvQ,Q273_1,26.0,re1_25_O,
R_3lzeKfKWfV13bsI,Q273_1,-35.0,re1_25_O,
R_7q3oA2eiv1mVVXV,Q273_1,12.0,re1_25_O,
R_3VvBfjYi2GDlIIN,Q273_1,-15.0,re1_25_O,
R_3ZUuSnuIJLb5zgZ,Q273_1,-5.0,re1_25_O,
R_72zc1kJ2g5kjTOH,Q273_1,-19.0,re1_25_O,
R_73llbEZEiEOM6dM,Q273_1,20.0,re1_25_O,
R_5xIPzVntMqAeUQ9,Q273_1,20.0,re1_25_O,
R_5GePeLf7FEDRdre,Q273_1,59.0,re1_25_O,
R_6lIRnXl5iQUgYpj,Q273_1,-72.0,re1_25_O,
R_3jpqjgXjaRUGHCx,Q273_1,-36.0,re1_25_O,
R_5By4YMKhNg17YVn,Q273_1,-62.0,re1_25_O,
R_5ib6q2Swb0efZFF,Q273_1,-14.0,re1_25_O,
R_1NERt9E2i9XZDVC,Q273_1,30.0,re1_25_O,
R_3CNngBqSh8JZci4,Q273_1,25.0,re1_25_O,
R_1rrqhIVOa2CidYB,Q273_1,0.0,re1_25_O,
R_17sqFUGKskSfCfu,Q273_1,7.0,re1_25_O,
R_1JOYHQs6EmxyUbv,Q273_1,55.0,re1_25_O,
R_5COrRguDcQhsanw,Q273_1,61.0,re1_25_O,
R_5nyjrWnBQAAly1P,Q273_1,-18.0,re1_25_O,
R_3N2GrWz9K9xZojW,Q273_1,-31.0,re1_25_O,
R_5dW9uuSSmK2iAff,Q273_1,-79.0,re1_25_O,
R_1cTk4JpFTveIkoz,Q273_1,77.0,re1_25_O,
R_6UW0Lrs0Xg0m5PN,Q273_1,95.0,re1_25_O,
R_3egcrtAzyscZ7O6,Q273_1,16.0,re1_25_O,
R_3tFLQZzQgMqNqW5,Q273_1,-25.0,re1_25_O,
R_3uGD1JnZB7R76et,Q273_1,-40.0,re1_25_O,
R_1lLczv84whbk80U,Q273_1,17.0,re1_25_O,
R_1Id5qj62HUwiyBm,Q273_1,-5.0,re1_25_O,
R_1zfiymtsGq0Wgsp,Q273_1,28.0,re1_25_O,
R_1dsJS0UUWqDvId3,Q273_1,54.0,re1_25_O,
R_5hQ2E2VT84LrZSf,Q273_1,-8.0,re1_25_O,
R_3qoYnwai4eDTGkp,Q273_1,47.0,re1_25_O,
R_5QFSUrEAbuWXQZ3,Q273_1,15.0,re1_25_O,
R_342jRMCUa8BrKAF,Q273_1,35.0,re1_25_O,
R_3EgstgVxibvqfeh,Q273_1,35.0,re1_25_O,
R_6efcBElj6FCvBmV,Q277_1,8.0,re2_40_S,
R_75rcpr2IJ8FQlt7,Q277_1,5.0,re2_40_S,
R_6ONTIhMg73HcsJO,Q277_1,14.0,re2_40_S,
R_7PLFHJcP1sCHknL,Q277_1,38.0,re2_40_S,
R_5QgKsFptfykYF2a,Q277_1,43.0,re2_40_S,
R_3rBtmvEFGlA2euY,Q277_1,41.0,re2_40_S,
R_7YYzxAhoTh0JzDz,Q277_1,35.0,re2_40_S,
R_5el6gvrcCYCt9gm,Q277_1,11.0,re2_40_S,
R_1cS00YwPv0qYkwf,Q277_1,-15.0,re2_40_S,
R_6CPHrtuj7SP8UUC,Q277_1,-23.0,re2_40_S,
R_5BQMO4HCVitDKDr,Q277_1,27.0,re2_40_S,
R_7D5CyBlRpKaBWlr,Q277_1,-28.0,re2_40_S,
R_3FSbLaIbYu79r78,Q277_1,32.0,re2_40_S,
R_3TiyiRowq9eTX8J,Q277_1,41.0,re2_40_S,
R_6anxUAYCOl9WRmc,Q277_1,58.0,re2_40_S,
R_5e50bw1UZocht0y,Q277_1,24.0,re2_40_S,
R_3G3Y6hfZSzdgBIk,Q277_1,-8.0,re2_40_S,
R_3mqn53rHOjfcngB,Q277_1,42.0,re2_40_S,
R_1FQflkMldupaWLW,Q277_1,53.0,re2_40_S,
R_6ZNxkJ8czyVt7E1,Q277_1,62.0,re2_40_S,
R_322x31PwAj0M5GN,Q277_1,9.0,re2_40_S,
R_7wp3WmD3UFSKp9M,Q277_1,14.0,re2_40_S,
R_62Rs0EUUEsYnwXI,Q277_1,-21.0,re2_40_S,
R_1TxCWzBLCRYWFYl,Q277_1,35.0,re2_40_S,
R_7TuVgZfkHx9dFMD,Q277_1,20.0,re2_40_S,
R_3np9puN9JlT7IH3,Q277_1,28.0,re2_40_S,
R_36lHnpb15HnFYdh,Q277_1,14.0,re2_40_S,
R_3GO2G8l7RjVyHoR,Q277_1,17.0,re2_40_S,
R_3nj2UiAJ34Y31tv,Q277_1,21.0,re2_40_S,
R_7ajSdUpZgksrXjz,Q277_1,65.0,re2_40_S,
R_1cnhbMhuECa9fX5,Q277_1,36.0,re2_40_S,
R_7Lu4QIq3X8HK6A4,Q277_1,-2.0,re2_40_S,
R_57mv6qMHJatnktk,Q277_1,11.0,re2_40_S,
R_7UgTFkj1C6rNo5k,Q277_1,97.0,re2_40_S,
R_7qW0qJgzLWxGmIp,Q277_1,83.0,re2_40_S,
R_54vZUwQFpC5yYnU,Q277_1,34.0,re2_40_S,
R_5sShiW4FtJ2iJft,Q277_1,-17.0,re2_40_S,
R_6pU0piaLpro8dYR,Q277_1,19.0,re2_40_S,
R_11hm6t4X5BgCJer,Q277_1,40.0,re2_40_S,
R_3SlsEB84RFtsYaB,Q277_1,6.0,re2_40_S,
R_7TYziOVIPnw7Tt7,Q277_1,-46.0,re2_40_S,
R_3QgBlGFmAXQOOYo,Q277_1,65.0,re2_40_S,
R_5exvTvnYGQxYHmk,Q277_1,5.0,re2_40_S,
R_6qiVb9WslcV95D3,Q277_1,51.0,re2_40_S,
R_3CkdS2pAdeypu10,Q277_1,29.0,re2_40_S,
R_7rHfkVNs7QHbLag,Q277_1,21.0,re2_40_S,
R_1CCTScrn2uMkLvQ,Q277_1,39.0,re2_40_S,
R_3lzeKfKWfV13bsI,Q277_1,10.0,re2_40_S,
R_7q3oA2eiv1mVVXV,Q277_1,27.0,re2_40_S,
R_3VvBfjYi2GDlIIN,Q277_1,42.0,re2_40_S,
R_3ZUuSnuIJLb5zgZ,Q277_1,-5.0,re2_40_S,
R_72zc1kJ2g5kjTOH,Q277_1,-58.0,re2_40_S,
R_73llbEZEiEOM6dM,Q277_1,15.0,re2_40_S,
R_5xIPzVntMqAeUQ9,Q277_1,-2.0,re2_40_S,
R_5GePeLf7FEDRdre,Q277_1,19.0,re2_40_S,
R_6lIRnXl5iQUgYpj,Q277_1,7.0,re2_40_S,
R_3jpqjgXjaRUGHCx,Q277_1,50.0,re2_40_S,
R_5By4YMKhNg17YVn,Q277_1,-2.0,re2_40_S,
R_5ib6q2Swb0efZFF,Q277_1,52.0,re2_40_S,
R_5RjPUCAz9Tjz4Co,Q277_1,35.0,re2_40_S,
R_1NERt9E2i9XZDVC,Q277_1,21.0,re2_40_S,
R_3CNngBqSh8JZci4,Q277_1,13.0,re2_40_S,
R_1rrqhIVOa2CidYB,Q277_1,4.0,re2_40_S,
R_17sqFUGKskSfCfu,Q277_1,39.0,re2_40_S,
R_1JOYHQs6EmxyUbv,Q277_1,32.0,re2_40_S,
R_5COrRguDcQhsanw,Q277_1,75.0,re2_40_S,
R_5nyjrWnBQAAly1P,Q277_1,9.0,re2_40_S,
R_3N2GrWz9K9xZojW,Q277_1,36.0,re2_40_S,
R_5dW9uuSSmK2iAff,Q277_1,-28.0,re2_40_S,
R_3uFR5h8zXLFLHLb,Q277_1,8.0,re2_40_S,
R_1cTk4JpFTveIkoz,Q277_1,84.0,re2_40_S,
R_6UW0Lrs0Xg0m5PN,Q277_1,28.0,re2_40_S,
R_3egcrtAzyscZ7O6,Q277_1,17.0,re2_40_S,
R_1DP2enDFn5QykNB,Q277_1,22.0,re2_40_S,
R_3tFLQZzQgMqNqW5,Q277_1,32.0,re2_40_S,
R_3uGD1JnZB7R76et,Q277_1,57.0,re2_40_S,
R_5EuWWZqyvedjNXe,Q277_1,8.0,re2_40_S,
R_1lLczv84whbk80U,Q277_1,14.0,re2_40_S,
R_1Id5qj62HUwiyBm,Q277_1,8.0,re2_40_S,
R_1dsJS0UUWqDvId3,Q277_1,48.0,re2_40_S,
R_5hQ2E2VT84LrZSf,Q277_1,13.0,re2_40_S,
R_39bn3d5gFOxzYMr,Q277_1,-100.0,re2_40_S,
R_5QFSUrEAbuWXQZ3,Q277_1,26.0,re2_40_S,
R_342jRMCUa8BrKAF,Q277_1,66.0,re2_40_S,
R_3EgstgVxibvqfeh,Q277_1,22.0,re2_40_S,
R_6gz8jeGkaIWjWUh,Q277_1,44.0,re2_40_S,
R_6efcBElj6FCvBmV,Q281_1,58.0,re3_16_S,
R_75rcpr2IJ8FQlt7,Q281_1,-3.0,re3_16_S,
R_6ONTIhMg73HcsJO,Q281_1,54.0,re3_16_S,
R_7PLFHJcP1sCHknL,Q281_1,-24.0,re3_16_S,
R_5QgKsFptfykYF2a,Q281_1,62.0,re3_16_S,
R_3rBtmvEFGlA2euY,Q281_1,7.0,re3_16_S,
R_7YYzxAhoTh0JzDz,Q281_1,25.0,re3_16_S,
R_5el6gvrcCYCt9gm,Q281_1,38.0,re3_16_S,
R_1cS00YwPv0qYkwf,Q281_1,12.0,re3_16_S,
R_6CPHrtuj7SP8UUC,Q281_1,-16.0,re3_16_S,
R_5BQMO4HCVitDKDr,Q281_1,10.0,re3_16_S,
R_7D5CyBlRpKaBWlr,Q281_1,-42.0,re3_16_S,
R_3FSbLaIbYu79r78,Q281_1,-20.0,re3_16_S,
R_3TiyiRowq9eTX8J,Q281_1,50.0,re3_16_S,
R_6anxUAYCOl9WRmc,Q281_1,49.0,re3_16_S,
R_5e50bw1UZocht0y,Q281_1,-35.0,re3_16_S,
R_3G3Y6hfZSzdgBIk,Q281_1,-8.0,re3_16_S,
R_5HSUjAwXWAqyfxD,Q281_1,-4.0,re3_16_S,
R_3mqn53rHOjfcngB,Q281_1,-1.0,re3_16_S,
R_1FQflkMldupaWLW,Q281_1,37.0,re3_16_S,
R_6ZNxkJ8czyVt7E1,Q281_1,18.0,re3_16_S,
R_322x31PwAj0M5GN,Q281_1,17.0,re3_16_S,
R_7wp3WmD3UFSKp9M,Q281_1,9.0,re3_16_S,
R_62Rs0EUUEsYnwXI,Q281_1,17.0,re3_16_S,
R_1TxCWzBLCRYWFYl,Q281_1,-18.0,re3_16_S,
R_7TuVgZfkHx9dFMD,Q281_1,48.0,re3_16_S,
R_3np9puN9JlT7IH3,Q281_1,-19.0,re3_16_S,
R_36lHnpb15HnFYdh,Q281_1,24.0,re3_16_S,
R_7ajSdUpZgksrXjz,Q281_1,31.0,re3_16_S,
R_1cnhbMhuECa9fX5,Q281_1,27.0,re3_16_S,
R_7Lu4QIq3X8HK6A4,Q281_1,-16.0,re3_16_S,
R_7UgTFkj1C6rNo5k,Q281_1,54.0,re3_16_S,
R_7qW0qJgzLWxGmIp,Q281_1,15.0,re3_16_S,
R_54vZUwQFpC5yYnU,Q281_1,17.0,re3_16_S,
R_5sShiW4FtJ2iJft,Q281_1,-100.0,re3_16_S,
R_6pU0piaLpro8dYR,Q281_1,-21.0,re3_16_S,
R_11hm6t4X5BgCJer,Q281_1,-36.0,re3_16_S,
R_3SlsEB84RFtsYaB,Q281_1,20.0,re3_16_S,
R_7TYziOVIPnw7Tt7,Q281_1,-23.0,re3_16_S,
