,response,trial_id,chord_index,chord_pleasantness,Symbol,Order,IC,Entropy,HarmonicFunction,SensoryDissonance,SpectralComplexity,SpectralCentroid
16774,R_3rBtmvEFGlA2euY,4_49_O,2,56.0,-VII,7.0,0.5020633522,2.354202863,same,0.3851544147729873,1.33,1934.2890380859376
16775,R_3rBtmvEFGlA2euY,4_49_O,3,59.0,I,5.0,0.3450668093,1.696978119,same,0.3781173285841941,1.69,1840.3567651367184
16776,R_3rBtmvEFGlA2euY,4_49_O,4,75.0,I,10.0,2.170319996,4.05954959,same,0.3853097829222679,1.65,1852.411193847656
16777,R_3rBtmvEFGlA2euY,4_49_O,5,73.0,I,10.0,2.250737931,4.287486681,same,0.3792465284466743,1.68,1833.711368408203
16778,R_3rBtmvEFGlA2euY,4_49_O,6,-17.0,I,8.0,1.542819532,4.184440856,same,0.3756053230166435,1.7,1837.5607763671876
16779,R_3rBtmvEFGlA2euY,4_49_O,7,65.0,-VII,6.0,4.701295322,4.005031643,same,0.3870491433143616,1.32,1932.2628063964844
16780,R_3rBtmvEFGlA2euY,4_49_O,8,65.0,-VII,6.0,1.852367321,3.912732996,same,0.3858346223831176,1.38,1932.189560546875
16781,R_3rBtmvEFGlA2euY,4_49_O,9,74.0,-VI,7.0,4.24507604,4.452533871,same,0.3807891164720058,1.23,1940.4977087402344
16782,R_3rBtmvEFGlA2euY,4_49_O,10,70.0,-VI,4.0,1.002637896,3.53879054,same,0.3885153579711914,1.3,1938.7396057128904
16783,R_3rBtmvEFGlA2euY,4_49_S,-2,1.0,,,,,,,,
16784,R_3rBtmvEFGlA2euY,4_49_S,-1,1.0,,,,,,,,
16785,R_3rBtmvEFGlA2euY,4_49_S,0,8.0,I,5.0,0.3450668093,1.696978119,same,0.3785075886547565,1.74,1842.3166845703124
16786,R_3rBtmvEFGlA2euY,4_49_S,1,9.0,-VI,7.0,2.323673225,4.266611912,same,0.3783867783844471,1.26,1941.6742333984375
16787,R_3rBtmvEFGlA2euY,4_49_S,2,12.0,-VII,7.0,0.5020633522,2.354202863,same,0.3851544147729873,1.33,1934.2890380859376
16788,R_3rBtmvEFGlA2euY,4_49_S,3,30.0,I,5.0,0.3450668093,1.696978119,same,0.3781173285841941,1.69,1840.3567651367184
16789,R_3rBtmvEFGlA2euY,4_49_S,4,32.0,I,10.0,2.170319996,4.05954959,same,0.385309784412384,1.65,1852.4111975097655
16790,R_3rBtmvEFGlA2euY,4_49_S,5,40.0,-VI,10.0,2.255062292,4.287486681,same,0.3896974700689316,1.19,1953.3404040527344
16791,R_3rBtmvEFGlA2euY,4_49_S,6,48.0,I,5.0,5.292330311,3.923152447,same,0.3728515572845935,1.7,1837.5513415527344
16792,R_3rBtmvEFGlA2euY,4_49_S,7,54.0,-VII,4.0,4.810400995,4.897084731,same,0.3870486050844192,1.32,1932.2623596191409
16793,R_3rBtmvEFGlA2euY,4_49_S,8,56.0,-VII,3.0,5.092858995,3.458604879,same,0.3858349445462227,1.38,1932.1895935058592
16794,R_3rBtmvEFGlA2euY,4_49_S,9,60.0,-VI,3.0,4.472706127,5.115352172,same,0.3807892891764641,1.23,1940.4980151367188
16795,R_3rBtmvEFGlA2euY,4_49_S,10,67.0,-VI,4.0,1.941630698,4.576161896,same,0.3885612601041794,1.3,1938.74
16796,R_3rBtmvEFGlA2euY,re1_25_O,-2,,,,,,,,,
16797,R_3rBtmvEFGlA2euY,re1_25_O,-1,-1.0,,,,,,,,
16798,R_3rBtmvEFGlA2euY,re1_25_O,0,0.0,,,,,,,,
16799,R_3rBtmvEFGlA2euY,re1_25_O,1,-1.0,,,,,,,,
16800,R_3rBtmvEFGlA2euY,re1_25_O,2,-4.0,,,,,,,,
16801,R_3rBtmvEFGlA2euY,re1_25_O,3,-5.0,,,,,,,,
16802,R_3rBtmvEFGlA2euY,re1_25_O,4,13.0,,,,,,,,
16803,R_3rBtmvEFGlA2euY,re1_25_O,5,11.0,,,,,,,,
16804,R_3rBtmvEFGlA2euY,re1_25_O,6,12.0,,,,,,,,
16805,R_3rBtmvEFGlA2euY,re1_25_O,7,11.0,,,,,,,,
16806,R_3rBtmvEFGlA2euY,re1_25_O,8,6.0,,,,,,,,
16807,R_3rBtmvEFGlA2euY,re1_25_O,9,24.0,,,,,,,,
16808,R_3rBtmvEFGlA2euY,re1_25_O,10,30.0,,,,,,,,
16809,R_3rBtmvEFGlA2euY,re2_40_S,-2,6.0,,,,,,,,
16810,R_3rBtmvEFGlA2euY,re2_40_S,-1,2.0,,,,,,,,
16811,R_3rBtmvEFGlA2euY,re2_40_S,0,11.0,,,,,,,,
16812,R_3rBtmvEFGlA2euY,re2_40_S,1,13.0,,,,,,,,
16813,R_3rBtmvEFGlA2euY,re2_40_S,2,18.0,,,,,,,,
16814,R_3rBtmvEFGlA2euY,re2_40_S,3,24.0,,,,,,,,
16815,R_3rBtmvEFGlA2euY,re2_40_S,4,21.0,,,,,,,,
16816,R_3rBtmvEFGlA2euY,re2_40_S,5,21.0,,,,,,,,
16817,R_3rBtmvEFGlA2euY,re2_40_S,6,18.0,,,,,,,,
16818,R_3rBtmvEFGlA2euY,re2_40_S,7,27.0,,,,,,,,
16819,R_3rBtmvEFGlA2euY,re2_40_S,8,45.0,,,,,,,,
16820,R_3rBtmvEFGlA2euY,re2_40_S,9,51.0,,,,,,,,
16821,R_3rBtmvEFGlA2euY,re2_40_S,10,53.0,,,,,,,,
16822,R_3rBtmvEFGlA2euY,re3_16_S,-2,,,,,,,,,
16823,R_3rBtmvEFGlA2euY,re3_16_S,-1,0.0,,,,,,,,
16824,R_3rBtmvEFGlA2euY,re3_16_S,0,10.0,,,,,,,,
16825,R_3rBtmvEFGlA2euY,re3_16_S,1,-5.0,,,,,,,,
16826,R_3rBtmvEFGlA2euY,re3_16_S,2,-15.0,,,,,,,,
16827,R_3rBtmvEFGlA2euY,re3_16_S,3,-3.0,,,,,,,,
16828,R_3rBtmvEFGlA2euY,re3_16_S,4,4.0,,,,,,,,
16829,R_3rBtmvEFGlA2euY,re3_16_S,5,6.0,,,,,,,,
16830,R_3rBtmvEFGlA2euY,re3_16_S,6,12.0,,,,,,,,
16831,R_3rBtmvEFGlA2euY,re3_16_S,7,17.0,,,,,,,,
16832,R_3rBtmvEFGlA2euY,re3_16_S,8,19.0,,,,,,,,
16833,R_3rBtmvEFGlA2euY,re3_16_S,9,19.0,,,,,,,,
16834,R_3rBtmvEFGlA2euY,re3_16_S,10,22.0,,,,,,,,
16835,R_3rBtmvEFGlA2euY,re4_35_O,-2,0.0,,,,,,,,
16836,R_3rBtmvEFGlA2euY,re4_35_O,-1,2.0,,,,,,,,
16837,R_3rBtmvEFGlA2euY,re4_35_O,0,23.0,,,,,,,,
16838,R_3rBtmvEFGlA2euY,re4_35_O,1,28.0,,,,,,,,
16839,R_3rBtmvEFGlA2euY,re4_35_O,2,55.0,,,,,,,,
16840,R_3rBtmvEFGlA2euY,re4_35_O,3,55.0,,,,,,,,
16841,R_3rBtmvEFGlA2euY,re4_35_O,4,56.0,,,,,,,,
16842,R_3rBtmvEFGlA2euY,re4_35_O,5,65.0,,,,,,,,
16843,R_3rBtmvEFGlA2euY,re4_35_O,6,75.0,,,,,,,,
16844,R_3rBtmvEFGlA2euY,re4_35_O,7,83.0,,,,,,,,
16845,R_3rBtmvEFGlA2euY,re4_35_O,8,83.0,,,,,,,,
16846,R_3rBtmvEFGlA2euY,re4_35_O,9,84.0,,,,,,,,
16847,R_3rBtmvEFGlA2euY,re4_35_O,10,87.0,,,,,,,,
16848,R_3tFLQZzQgMqNqW5,1_18_O,-2,,,,,,,,,
16849,R_3tFLQZzQgMqNqW5,1_18_O,-1,-8.0,,,,,,,,
16850,R_3tFLQZzQgMqNqW5,1_18_O,0,-8.0,V,3.0,2.882847017,4.422646591,diff,0.386519546508789,1.3,1931.1542346191409
16851,R_3tFLQZzQgMqNqW5,1_18_O,1,-8.0,II,4.0,5.428882434,4.701666993,diff,0.3812619271874428,1.66,1891.4213671875
16852,R_3tFLQZzQgMqNqW5,1_18_O,2,-8.0,iii,3.0,6.315658578,4.582834969,diff,0.3682813675701618,1.12,1957.6664782714845
16853,R_3tFLQZzQgMqNqW5,1_18_O,3,-8.0,#io,2.0,7.349195773,3.883150504,diff,0.3645215697586536,1.38,1902.894599609375
16854,R_3tFLQZzQgMqNqW5,1_18_O,4,-8.0,ii,2.0,1.137883918,3.507431803,diff,0.3807367911934852,1.63,1889.366550292969
16855,R_3tFLQZzQgMqNqW5,1_18_O,5,-8.0,#io,3.0,7.790566478,4.12006539,diff,0.3664886778593063,1.35,1922.440411376953
16856,R_3tFLQZzQgMqNqW5,1_18_O,6,-8.0,ii,1.0,2.740837217,4.526591739,diff,0.3864492177963257,1.52,1893.2779040527344
16857,R_3tFLQZzQgMqNqW5,1_18_O,7,-8.0,ii,2.0,3.165036417,4.816686399,diff,0.378655734360218,1.62,1890.6687109375
16858,R_3tFLQZzQgMqNqW5,1_18_O,8,-8.0,V,3.0,4.120804858,4.445939184,diff,0.3891844019293785,1.44,1937.140382080078
16859,R_3tFLQZzQgMqNqW5,1_18_O,9,-8.0,V,3.0,2.574061123,4.253003081,diff,0.3855892336368561,1.3,1931.7840051269532
16860,R_3tFLQZzQgMqNqW5,1_18_O,10,-8.0,iii,4.0,4.814689029,4.100789225,diff,0.3652399754524231,1.1,1950.872293701172
16861,R_3tFLQZzQgMqNqW5,1_18_S,-2,,,,,,,,,
16862,R_3tFLQZzQgMqNqW5,1_18_S,-1,,,,,,,,,
16863,R_3tFLQZzQgMqNqW5,1_18_S,0,,V,3.0,2.882847017,4.422646591,diff,0.386519546508789,1.3,1931.1542346191409
16864,R_3tFLQZzQgMqNqW5,1_18_S,1,0.0,II,4.0,5.428882434,4.701666993,diff,0.3812619271874428,1.66,1891.4213671875
16865,R_3tFLQZzQgMqNqW5,1_18_S,2,6.0,iii,3.0,6.315658578,4.582834969,diff,0.3682813675701618,1.12,1957.6664782714845
16866,R_3tFLQZzQgMqNqW5,1_18_S,3,5.0,#io,2.0,7.349195773,3.883150504,diff,0.3645215697586536,1.38,1902.894599609375
16867,R_3tFLQZzQgMqNqW5,1_18_S,4,5.0,ii,2.0,1.137883918,3.507431803,diff,0.3807367911934852,1.63,1889.3665405273437
16868,R_3tFLQZzQgMqNqW5,1_18_S,5,-24.0,V+,3.0,7.790566478,4.12006539,diff,0.3721323308348656,1.27,1903.007176513672
16869,R_3tFLQZzQgMqNqW5,1_18_S,6,-28.0,ii,1.0,6.236044368,4.732960528,diff,0.3844589921832084,1.52,1893.194873046875
16870,R_3tFLQZzQgMqNqW5,1_18_S,7,-25.0,ii,1.0,4.36312273,5.120787058,diff,0.3786552512645721,1.62,1890.668504638672
16871,R_3tFLQZzQgMqNqW5,1_18_S,8,-27.0,V,2.0,3.771258154,4.976862111,diff,0.3891842862963676,1.44,1937.1403271484376
16872,R_3tFLQZzQgMqNqW5,1_18_S,9,-27.0,V,3.0,2.574061123,4.253003081,diff,0.3855894693732262,1.3,1931.7835949707032
16873,R_3tFLQZzQgMqNqW5,1_18_S,10,-28.0,iii,4.0,4.814689029,4.100789225,diff,0.3652380834519863,1.1,1950.8722143554687
16874,R_3tFLQZzQgMqNqW5,1_25_O,-2,,,,,,,,,
16875,R_3tFLQZzQgMqNqW5,1_25_O,-1,,,,,,,,,
16876,R_3tFLQZzQgMqNqW5,1_25_O,0,,-VI,4.0,3.397104365,4.545372176,same,0.369493350982666,1.05,1942.7115258789063
16877,R_3tFLQZzQgMqNqW5,1_25_O,1,9.0,v,4.0,4.510715135,3.905697203,same,0.3855727231502533,1.52,1962.8475549316408
16878,R_3tFLQZzQgMqNqW5,1_25_O,2,-16.0,iv,4.0,2.417155453,4.467324708,same,0.3868364508450031,1.4,1917.956533203125
16879,R_3tFLQZzQgMqNqW5,1_25_O,3,-8.0,v,4.0,4.641248391,4.664478745,same,0.3896006855368614,1.48,1970.2551623535155
16880,R_3tFLQZzQgMqNqW5,1_25_O,4,0.0,-II,4.0,7.467843116,4.616271573,same,0.3792650263011455,1.76,1844.368850097656
16881,R_3tFLQZzQgMqNqW5,1_25_O,5,-8.0,-vii,1.0,6.373999924,5.440453897,same,0.3837909735739231,1.87,1869.1290356445313
16882,R_3tFLQZzQgMqNqW5,1_25_O,6,-9.0,-vii,1.0,5.215315199,5.390820206,same,0.3755012708902359,1.73,1861.1443017578124
16883,R_3tFLQZzQgMqNqW5,1_25_O,7,-13.0,i,2.0,5.305046918,5.174407821,same,0.3777390196919441,1.17,1939.208707275391
16884,R_3tFLQZzQgMqNqW5,1_25_O,8,-13.0,v,2.0,5.53852457,4.84575946,same,0.3902300867438316,1.41,1963.700322265625
16885,R_3tFLQZzQgMqNqW5,1_25_O,9,-7.0,-VI,2.0,4.071237224,5.182615743,same,0.3682433412969112,1.07,1942.2794604492187
16886,R_3tFLQZzQgMqNqW5,1_25_O,10,7.0,v,3.0,4.00562857,5.0017997,same,0.3835044601559639,1.52,1963.8639099121096
16887,R_3tFLQZzQgMqNqW5,1_25_S,-2,,,,,,,,,
16888,R_3tFLQZzQgMqNqW5,1_25_S,-1,,,,,,,,,
16889,R_3tFLQZzQgMqNqW5,1_25_S,0,0.0,-VI,4.0,3.397104365,4.545372176,same,0.369493350982666,1.05,1942.7115258789063
16890,R_3tFLQZzQgMqNqW5,1_25_S,1,-20.0,v,4.0,4.510715135,3.905697203,same,0.3855727231502533,1.52,1962.8475549316408
16891,R_3tFLQZzQgMqNqW5,1_25_S,2,-8.0,iv,4.0,2.417155453,4.467324708,same,0.3868364508450031,1.4,1917.956533203125
16892,R_3tFLQZzQgMqNqW5,1_25_S,3,0.0,v,4.0,4.641248391,4.664478745,same,0.3896006855368614,1.48,1970.2551623535155
16893,R_3tFLQZzQgMqNqW5,1_25_S,4,-8.0,-II,4.0,7.467843116,4.616271573,same,0.3792650263011455,1.76,1844.3688549804688
16894,R_3tFLQZzQgMqNqW5,1_25_S,5,-16.0,vii,1.0,6.373999924,5.440453897,same,0.3720279584825039,1.48,1906.1285607910156
16895,R_3tFLQZzQgMqNqW5,1_25_S,6,-21.0,-vii,1.0,6.588703774,5.39550483,same,0.3749929031729698,1.73,1861.0926354980468
16896,R_3tFLQZzQgMqNqW5,1_25_S,7,-23.0,i,1.0,5.06608919,5.390820206,same,0.3777394992113113,1.17,1939.20849609375
16897,R_3tFLQZzQgMqNqW5,1_25_S,8,-28.0,v,2.0,5.53852457,4.84575946,same,0.3902300149202347,1.41,1963.7002734375
16898,R_3tFLQZzQgMqNqW5,1_25_S,9,-14.0,-VI,2.0,4.071237224,5.182615743,same,0.3682436476647854,1.07,1942.279295654297
16899,R_3tFLQZzQgMqNqW5,1_25_S,10,-24.0,v,3.0,4.00562857,5.0017997,same,0.3835045233368873,1.52,1963.8639453125
16900,R_3tFLQZzQgMqNqW5,1_29_O,-2,,,,,,,,,
16901,R_3tFLQZzQgMqNqW5,1_29_O,-1,,,,,,,,,
16902,R_3tFLQZzQgMqNqW5,1_29_O,0,,iv,2.0,3.432598208,4.623874122,diff,0.3957472711801529,1.4,1895.9316064453128
16903,R_3tFLQZzQgMqNqW5,1_29_O,1,0.0,-III,3.0,4.953294563,4.515126098,diff,0.38636608466506,1.29,1934.267550048828
16904,R_3tFLQZzQgMqNqW5,1_29_O,2,0.0,-vii,3.0,6.614425345,4.908530818,diff,0.389373485147953,1.69,1902.256767578125
16905,R_3tFLQZzQgMqNqW5,1_29_O,3,-2.0,I,2.0,5.711208121,3.387914115,diff,0.3690587742626667,1.08,1936.807834472656
16906,R_3tFLQZzQgMqNqW5,1_29_O,4,-7.0,I,2.0,4.943615725,4.959501598,diff,0.3722437232732772,1.12,1954.6577026367188
16907,R_3tFLQZzQgMqNqW5,1_29_O,5,-8.0,#I,2.0,6.849432623,5.154036744,diff,0.3864131146669388,1.23,1944.1152075195312
16908,R_3tFLQZzQgMqNqW5,1_29_O,6,-8.0,#I,2.0,1.222838547,3.676792711,diff,0.3808078619837761,1.14,1953.1410974121093
16909,R_3tFLQZzQgMqNqW5,1_29_O,7,-26.0,II,3.0,1.008227553,3.130202718,diff,0.3939510124921799,1.84,1934.514197998047
16910,R_3tFLQZzQgMqNqW5,1_29_O,8,-29.0,II,2.0,1.23723238,3.899986672,diff,0.3924323831498623,1.6,1923.6917407226565
16911,R_3tFLQZzQgMqNqW5,1_29_O,9,-31.0,#II,4.0,8.148955951,4.197098172,diff,0.3831734788417816,1.32,1933.620574951172
16912,R_3tFLQZzQgMqNqW5,1_29_O,10,-37.0,#II,0.0,6.713522181,5.101330561,diff,0.3848696619272232,1.33,1932.7353112792969
16913,R_3tFLQZzQgMqNqW5,1_29_S,-2,1.0,,,,,,,,
16914,R_3tFLQZzQgMqNqW5,1_29_S,-1,1.0,,,,,,,,
16915,R_3tFLQZzQgMqNqW5,1_29_S,0,-2.0,iv,2.0,3.432598208,4.623874122,diff,0.3957472711801529,1.4,1895.9316064453128
16916,R_3tFLQZzQgMqNqW5,1_29_S,1,10.0,-III,3.0,4.953294563,4.515126098,diff,0.38636608466506,1.29,1934.267550048828
16917,R_3tFLQZzQgMqNqW5,1_29_S,2,9.0,-vii,3.0,6.614425345,4.908530818,diff,0.389373485147953,1.69,1902.256767578125
16918,R_3tFLQZzQgMqNqW5,1_29_S,3,16.0,I,2.0,5.711208121,3.387914115,diff,0.3690587742626667,1.08,1936.807834472656
16919,R_3tFLQZzQgMqNqW5,1_29_S,4,16.0,I,2.0,4.943615725,4.959501598,diff,0.3722437232732772,1.12,1954.6576916503907
16920,R_3tFLQZzQgMqNqW5,1_29_S,5,13.0,ivo,2.0,6.849432623,5.154036744,diff,0.3991648709774017,1.62,1863.3330102539064
16921,R_3tFLQZzQgMqNqW5,1_29_S,6,17.0,#I,2.0,7.219987207,4.167272574,diff,0.3815053048729896,1.14,1953.1887060546876
16922,R_3tFLQZzQgMqNqW5,1_29_S,7,23.0,II,1.0,3.160945809,4.693772279,diff,0.3939505486190319,1.84,1934.5139196777343
16923,R_3tFLQZzQgMqNqW5,1_29_S,8,25.0,II,2.0,1.23723238,3.899986672,diff,0.3924320730566978,1.6,1923.6915478515623
16924,R_3tFLQZzQgMqNqW5,1_29_S,9,25.0,#II,3.0,7.819428413,4.710131505,diff,0.3831732375919819,1.32,1933.6203552246093
16925,R_3tFLQZzQgMqNqW5,1_29_S,10,25.0,#II,0.0,6.713522181,5.101330561,diff,0.3848688361048698,1.33,1932.735382080078
16926,R_3tFLQZzQgMqNqW5,2_14_O,-2,,,,,,,,,
16927,R_3tFLQZzQgMqNqW5,2_14_O,-1,0.0,,,,,,,,
16928,R_3tFLQZzQgMqNqW5,2_14_O,0,32.0,II,7.0,4.976741572,4.681977862,same,0.3830081625282764,1.19,1956.9243811035155
16929,R_3tFLQZzQgMqNqW5,2_14_O,1,32.0,V,4.0,0.5340987918,2.465682574,same,0.3774457895755768,1.64,1940.298973388672
16930,R_3tFLQZzQgMqNqW5,2_14_O,2,32.0,I,8.0,1.891262873,4.300370488,same,0.3616530781984329,1.29,1865.925498046875
16931,R_3tFLQZzQgMqNqW5,2_14_O,3,32.0,IV,9.0,2.541591344,4.808225765,same,0.3932518318295478,1.24,1962.8193359375
16932,R_3tFLQZzQgMqNqW5,2_14_O,4,32.0,I,7.0,0.8638151729,3.186495745,same,0.3515157333016395,1.31,1871.7534301757812
16933,R_3tFLQZzQgMqNqW5,2_14_O,5,32.0,V+,6.0,8.049121377,3.639555553,same,0.4074164760112762,1.64,1980.4648205566407
16934,R_3tFLQZzQgMqNqW5,2_14_O,6,32.0,I,1.0,3.793045482,5.207060192,same,0.3562590317428112,1.28,1877.5638024902344
16935,R_3tFLQZzQgMqNqW5,2_14_O,7,32.0,IV,2.0,4.301337152,5.272412559,same,0.3887652689218521,1.22,1946.2508642578125
16936,R_3tFLQZzQgMqNqW5,2_14_O,8,32.0,I,3.0,4.592055069,5.061006711,same,0.3547029067575931,1.21,1867.5308264160155
16937,R_3tFLQZzQgMqNqW5,2_14_O,9,32.0,I,3.0,3.962541462,5.306896587,same,0.3541190131008625,1.28,1875.749455566406
16938,R_3tFLQZzQgMqNqW5,2_14_O,10,32.0,IV,4.0,4.054971171,5.236986381,same,0.3879170644283294,1.22,1947.8462268066403
16939,R_3tFLQZzQgMqNqW5,2_14_S,-2,1.0,,,,,,,,
16940,R_3tFLQZzQgMqNqW5,2_14_S,-1,0.0,,,,,,,,
16941,R_3tFLQZzQgMqNqW5,2_14_S,0,0.0,II,7.0,4.976741572,4.681977862,same,0.3830081625282764,1.19,1956.9243811035155
16942,R_3tFLQZzQgMqNqW5,2_14_S,1,0.0,V,4.0,0.5340987918,2.465682574,same,0.3774457895755768,1.64,1940.298973388672
16943,R_3tFLQZzQgMqNqW5,2_14_S,2,0.0,I,8.0,1.891262873,4.300370488,same,0.3616530781984329,1.29,1865.925498046875
16944,R_3tFLQZzQgMqNqW5,2_14_S,3,7.0,IV,9.0,2.541591344,4.808225765,same,0.3932518318295478,1.24,1962.8193359375
16945,R_3tFLQZzQgMqNqW5,2_14_S,4,35.0,I,7.0,0.8638151729,3.186495745,same,0.3515157333016395,1.31,1871.7534338378907
16946,R_3tFLQZzQgMqNqW5,2_14_S,5,-18.0,-V,6.0,8.049121377,3.639555553,same,0.3850214825570583,1.78,1848.3057006835936
16947,R_3tFLQZzQgMqNqW5,2_14_S,6,-4.0,I,1.0,5.03763517,5.402441086,same,0.3610274474322796,1.28,1877.339794921875
16948,R_3tFLQZzQgMqNqW5,2_14_S,7,10.0,IV,2.0,5.428224124,5.172707439,same,0.3887651479244232,1.22,1946.250928955078
16949,R_3tFLQZzQgMqNqW5,2_14_S,8,45.0,I,2.0,4.332751267,5.379991779,same,0.3547026914358139,1.21,1867.5311169433592
16950,R_3tFLQZzQgMqNqW5,2_14_S,9,36.0,I,3.0,3.962541462,5.306896587,same,0.3541186048090458,1.28,1875.7489221191408
16951,R_3tFLQZzQgMqNqW5,2_14_S,10,41.0,IV,4.0,4.054971171,5.236986381,same,0.3879161700606346,1.22,1947.847042236328
16952,R_3tFLQZzQgMqNqW5,2_20_O,-2,,,,,,,,,
16953,R_3tFLQZzQgMqNqW5,2_20_O,-1,,,,,,,,,
16954,R_3tFLQZzQgMqNqW5,2_20_O,0,,I,5.0,2.410412989,4.885346012,diff,0.3823894493281841,1.28,1931.30701171875
16955,R_3tFLQZzQgMqNqW5,2_20_O,1,0.0,I,6.0,1.849036775,4.390264316,diff,0.3845217472314834,1.29,1934.4318676757812
16956,R_3tFLQZzQgMqNqW5,2_20_O,2,6.0,IV,7.0,3.292950283,4.676006402,diff,0.3585559022426605,1.1,1956.4382275390624
16957,R_3tFLQZzQgMqNqW5,2_20_O,3,17.0,IV,7.0,2.112240929,4.486370521,diff,0.3578926381468773,1.06,1948.1206311035155
16958,R_3tFLQZzQgMqNqW5,2_20_O,4,16.0,V,8.0,3.357395643,4.764408863,diff,0.3762262026965618,1.67,1897.317438964844
16959,R_3tFLQZzQgMqNqW5,2_20_O,5,-19.0,#IV,9.0,8.627409516,3.17874493,diff,0.3609444761276245,1.41,1959.9244494628904
16960,R_3tFLQZzQgMqNqW5,2_20_O,6,-18.0,V,2.0,2.858096142,4.860656852,diff,0.3855293393135071,1.6,1901.3226037597656
16961,R_3tFLQZzQgMqNqW5,2_20_O,7,-11.0,I,3.0,5.473779002,4.606338169,diff,0.3880584219098091,1.31,1933.301053466797
16962,R_3tFLQZzQgMqNqW5,2_20_O,8,-11.0,I,2.0,4.509643678,5.456019778,diff,0.3806428173184394,1.45,1938.1381872558593
16963,R_3tFLQZzQgMqNqW5,2_20_O,9,16.0,I,3.0,4.02649937,5.358034914,diff,0.3846961283683777,1.32,1933.7216638183593
16964,R_3tFLQZzQgMqNqW5,2_20_O,10,10.0,I,4.0,3.265050196,5.192436856,diff,0.3848688891530037,1.33,1932.734920654297
16965,R_3tFLQZzQgMqNqW5,2_20_S,-2,,,,,,,,,
16966,R_3tFLQZzQgMqNqW5,2_20_S,-1,,,,,,,,,
16967,R_3tFLQZzQgMqNqW5,2_20_S,0,0.0,I,5.0,2.410412989,4.885346012,diff,0.3823894493281841,1.28,1931.30701171875
16968,R_3tFLQZzQgMqNqW5,2_20_S,1,-6.0,I,6.0,1.849036775,4.390264316,diff,0.3845217472314834,1.29,1934.4318676757812
16969,R_3tFLQZzQgMqNqW5,2_20_S,2,-1.0,IV,7.0,3.292950283,4.676006402,diff,0.3585559022426605,1.1,1956.4382275390624
16970,R_3tFLQZzQgMqNqW5,2_20_S,3,4.0,IV,7.0,2.112240929,4.486370521,diff,0.3578926381468773,1.06,1948.1206311035155
16971,R_3tFLQZzQgMqNqW5,2_20_S,4,17.0,V,8.0,3.357395643,4.764408863,diff,0.3762262026965618,1.67,1897.317438964844
16972,R_3tFLQZzQgMqNqW5,2_20_S,5,-32.0,vio,9.0,8.627409516,3.17874493,diff,0.3640019237995148,1.14,1924.958839111328
16973,R_3tFLQZzQgMqNqW5,2_20_S,6,-23.0,V,2.0,4.857480484,4.540377077,diff,0.3876729820668697,1.6,1901.406298828125
16974,R_3tFLQZzQgMqNqW5,2_20_S,7,27.0,I,2.0,5.1027507,5.153240517,diff,0.3884016770124435,1.31,1933.3009899902345
16975,R_3tFLQZzQgMqNqW5,2_20_S,8,28.0,I,2.0,4.509643678,5.456019778,diff,0.3806439851224422,1.45,1938.138076171875
16976,R_3tFLQZzQgMqNqW5,2_20_S,9,48.0,I,3.0,4.02649937,5.358034914,diff,0.3846961656212807,1.32,1933.7218029785156
16977,R_3tFLQZzQgMqNqW5,2_20_S,10,-39.0,I,4.0,3.265050196,5.192436856,diff,0.3848694679141045,1.33,1932.7355395507811
16978,R_3tFLQZzQgMqNqW5,2_40_O,-2,1.0,,,,,,,,
16979,R_3tFLQZzQgMqNqW5,2_40_O,-1,1.0,,,,,,,,
16980,R_3tFLQZzQgMqNqW5,2_40_O,0,3.0,I,6.0,2.286661151,4.613582186,diff,0.358775620162487,1.53,1954.3548962402344
16981,R_3tFLQZzQgMqNqW5,2_40_O,1,3.0,IV,7.0,2.402621205,4.730148204,diff,0.3973574540019035,1.87,1936.1495825195311
16982,R_3tFLQZzQgMqNqW5,2_40_O,2,16.0,V,8.0,1.120797348,3.191823123,diff,0.3953138738870621,1.27,1948.4110571289064
16983,R_3tFLQZzQgMqNqW5,2_40_O,3,32.0,I,9.0,1.234271396,3.674196161,diff,0.3585298506915569,1.54,1953.4761901855468
16984,R_3tFLQZzQgMqNqW5,2_40_O,4,35.0,IV,10.0,3.045116967,4.834656079,diff,0.3946036465466022,1.82,1936.8656066894532
16985,R_3tFLQZzQgMqNqW5,2_40_O,5,26.0,-vio,10.0,10.66762064,1.54376757,diff,0.3978293985128402,1.63,1856.1144323730468
16986,R_3tFLQZzQgMqNqW5,2_40_O,6,47.0,vi,1.0,6.202064081,5.216754948,diff,0.3774028286337852,1.75,1894.239287109375
16987,R_3tFLQZzQgMqNqW5,2_40_O,7,51.0,I,1.0,5.12423554,5.459869194,diff,0.371881273984909,1.48,1970.1357360839845
16988,R_3tFLQZzQgMqNqW5,2_40_O,8,55.0,IV,2.0,3.697211431,5.236700113,diff,0.3873887984454632,1.75,1925.1329931640623
16989,R_3tFLQZzQgMqNqW5,2_40_O,9,49.0,V,3.0,3.892633351,5.18115641,diff,0.3897402754426002,1.22,1940.267961425781
16990,R_3tFLQZzQgMqNqW5,2_40_O,10,57.0,I,4.0,2.715116517,4.893784162,diff,0.3680696693062782,1.48,1970.566623535156
16991,R_3tFLQZzQgMqNqW5,2_40_S,-2,-1.0,,,,,,,,
16992,R_3tFLQZzQgMqNqW5,2_40_S,-1,0.0,,,,,,,,
